,movie_id,movie_id,final_prediction
1936,5959458,5959458,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
1937,6201886,6201886,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
1938,6583033,6583033,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
1939,7014201,7014201,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1940,7413271,7413271,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
1941,9013078,9013078,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
1942,11733144,11733144,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
1943,11936219,11936219,1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
1944,11952284,11952284,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
1945,14202380,14202380,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
1946,15867408,15867408,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
1947,16101688,16101688,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
1948,19062975,19062975,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
1949,19234163,19234163,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
1950,20814932,20814932,1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
1951,24484283,24484283,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 1 0 0 0
1952,24551073,24551073,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
1953,25054346,25054346,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
1954,27767451,27767451,1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
1955,29222508,29222508,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
1956,29549727,29549727,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
1957,30553740,30553740,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
1958,660343,660343,1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
1959,702217,702217,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
1960,799030,799030,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
1961,1178011,1178011,1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
1962,2028217,2028217,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
1963,2654186,2654186,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
1964,4016437,4016437,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
1965,4186781,4186781,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
1966,5895363,5895363,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
1967,5995554,5995554,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
1968,6241436,6241436,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
1969,7173760,7173760,1 0 0 0 0 1 0 0 0 0 0 0 1 0 0 1 0 0 0 0
1970,7301880,7301880,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
1971,8094113,8094113,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
1972,11216928,11216928,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
1973,11972180,11972180,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
1974,18934473,18934473,1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0
1975,20291261,20291261,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
1976,20388612,20388612,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
1977,20699252,20699252,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
1978,20945004,20945004,1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
1979,21099947,21099947,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
1980,21956466,21956466,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
1981,22863682,22863682,1 1 0 0 0 1 0 0 0 0 0 0 1 0 0 1 0 0 0 0
1982,25337747,25337747,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
1983,25452154,25452154,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
1984,25471984,25471984,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
1985,27252164,27252164,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
1986,27423598,27423598,0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
1987,28173490,28173490,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
1988,31143044,31143044,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
1989,32379313,32379313,0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
1990,32516277,32516277,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
1991,32679329,32679329,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
1992,32862305,32862305,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
1993,33002479,33002479,1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
1994,33362127,33362127,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
1995,34378954,34378954,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
1996,35249672,35249672,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
1997,67415,67415,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
1998,1459045,1459045,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
1999,1526905,1526905,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2000,2200993,2200993,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2001,2572733,2572733,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2002,4598057,4598057,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2003,4610810,4610810,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2004,4746060,4746060,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2005,8154771,8154771,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2006,8470728,8470728,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2007,9264215,9264215,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2008,11471094,11471094,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2009,12288251,12288251,0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2010,13374572,13374572,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2011,14836463,14836463,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2012,16198418,16198418,1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2013,17031454,17031454,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2014,18269587,18269587,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2015,19396361,19396361,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2016,20049234,20049234,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2017,21094917,21094917,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2018,21534495,21534495,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2019,23821597,23821597,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2020,24772329,24772329,1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2021,25062138,25062138,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2022,27850628,27850628,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2023,30863353,30863353,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2024,34429476,34429476,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2025,315035,315035,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2026,649716,649716,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2027,1339188,1339188,0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2028,1564174,1564174,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2029,2015137,2015137,1 0 0 0 0 1 0 0 1 0 0 0 0 0 0 1 0 0 0 0
2030,2408687,2408687,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2031,2411122,2411122,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2032,2648735,2648735,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2033,2763214,2763214,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2034,2940677,2940677,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2035,2976028,2976028,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2036,3633996,3633996,1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2037,4034973,4034973,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2038,5411035,5411035,1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2039,6938531,6938531,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2040,7482786,7482786,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2041,9487056,9487056,0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0
2042,10709972,10709972,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2043,12875999,12875999,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2044,13725556,13725556,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2045,14415759,14415759,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2046,19286279,19286279,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2047,20951471,20951471,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2048,23015747,23015747,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2049,24142265,24142265,0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2050,24870348,24870348,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2051,25900138,25900138,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2052,26405590,26405590,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2053,31996794,31996794,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2054,32080079,32080079,0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2055,32131638,32131638,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2056,33245032,33245032,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2057,34037650,34037650,1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2058,34985133,34985133,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2059,740830,740830,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2060,1275430,1275430,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2061,2206566,2206566,0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2062,4901314,4901314,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2063,4905605,4905605,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2064,5747105,5747105,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2065,5881936,5881936,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2066,6534317,6534317,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2067,7832768,7832768,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2068,8408054,8408054,0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 1 0 0
2069,10072963,10072963,1 0 0 0 0 1 0 0 0 0 0 1 1 0 0 1 0 0 0 0
2070,10198804,10198804,1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2071,11985091,11985091,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2072,13093923,13093923,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2073,13881749,13881749,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2074,14045038,14045038,1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2075,14328634,14328634,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2076,17753400,17753400,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2077,18973554,18973554,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2078,21751211,21751211,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2079,21787356,21787356,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2080,21980093,21980093,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2081,22276342,22276342,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2082,23447923,23447923,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2083,23600571,23600571,0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2084,25276288,25276288,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2085,27004377,27004377,0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2086,27936611,27936611,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2087,28350035,28350035,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2088,31323898,31323898,1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2089,32508075,32508075,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2090,34654506,34654506,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2091,35521201,35521201,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2092,129278,129278,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2093,165751,165751,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2094,456601,456601,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2095,1688109,1688109,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2096,1732917,1732917,0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0 0 0 0
2097,2543976,2543976,0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2098,2889537,2889537,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2099,3098782,3098782,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2100,3177319,3177319,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2101,3230593,3230593,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2102,3546099,3546099,1 0 1 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2103,3940904,3940904,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2104,4870829,4870829,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2105,5973874,5973874,0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2106,6029822,6029822,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2107,6352734,6352734,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2108,7292022,7292022,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2109,10030670,10030670,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2110,10759815,10759815,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2111,11488122,11488122,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2112,12278463,12278463,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2113,14661434,14661434,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2114,14811847,14811847,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2115,15609471,15609471,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2116,15836095,15836095,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2117,16171490,16171490,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2118,16814012,16814012,1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2119,17907617,17907617,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2120,18192517,18192517,1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2121,19093155,19093155,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2122,19204182,19204182,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2123,19299353,19299353,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2124,19481265,19481265,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2125,20001210,20001210,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2126,20555320,20555320,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2127,20688153,20688153,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2128,21670911,21670911,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2129,22348093,22348093,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2130,22895245,22895245,1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2131,24996543,24996543,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2132,25147522,25147522,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2133,27754332,27754332,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2134,28660300,28660300,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2135,30437887,30437887,1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2136,31217265,31217265,1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2137,31841336,31841336,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2138,33366105,33366105,1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2139,35218175,35218175,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2140,76385,76385,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2141,248613,248613,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2142,1121941,1121941,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2143,1233247,1233247,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2144,1442628,1442628,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2145,2367298,2367298,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2146,3024556,3024556,1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2147,3268903,3268903,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2148,3493786,3493786,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2149,3990824,3990824,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2150,5327576,5327576,0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2151,6113399,6113399,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2152,8279549,8279549,1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2153,9034707,9034707,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2154,9271903,9271903,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2155,9910128,9910128,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2156,10572944,10572944,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2157,11691063,11691063,1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2158,11786596,11786596,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2159,13378027,13378027,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2160,13382767,13382767,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2161,13505565,13505565,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2162,18568161,18568161,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2163,20692991,20692991,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2164,21475534,21475534,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2165,22984086,22984086,1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2166,24381383,24381383,1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2167,24665513,24665513,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2168,26161289,26161289,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2169,27344847,27344847,1 1 0 0 0 0 0 0 1 0 0 0 1 0 0 1 0 0 0 0
2170,27490108,27490108,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2171,28091651,28091651,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2172,30207490,30207490,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2173,33529082,33529082,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2174,34952682,34952682,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2175,35968680,35968680,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2176,55720,55720,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2177,142423,142423,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2178,144637,144637,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2179,1310614,1310614,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2180,1354975,1354975,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2181,1582661,1582661,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2182,1821202,1821202,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2183,2061163,2061163,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2184,3181954,3181954,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2185,3863665,3863665,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2186,4918808,4918808,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2187,5632884,5632884,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2188,6258479,6258479,0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2189,7347460,7347460,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2190,7537280,7537280,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2191,8316422,8316422,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2192,8869015,8869015,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2193,10934072,10934072,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2194,11270479,11270479,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2195,13555251,13555251,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2196,13873910,13873910,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2197,14359394,14359394,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2198,14440290,14440290,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2199,16994537,16994537,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2200,17478415,17478415,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2201,19950293,19950293,1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2202,21411112,21411112,0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2203,23598840,23598840,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2204,23780258,23780258,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2205,24204860,24204860,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2206,24537445,24537445,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2207,27405104,27405104,0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2208,28408035,28408035,1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2209,29687012,29687012,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
